,scores
1226,-260.2556962952738
1227,-255.78108024625067
1228,-0.7174409602938331
1229,-262.1095679295351
1230,-481.54029172688155
1231,-379.0435775290233
1232,-0.9220967293951167
1233,-128.95728792723767
1234,-378.1661155796009
1235,-1.1121250972811711
1236,-1.9259959527315749
1237,-128.99846256063023
1238,-262.9464075708149
1239,-593.0425894205231
1240,-423.79583146986397
1241,-430.8727353464365
1242,-128.66994461304617
1243,-436.9196830596328
1244,-273.1833222187105
1245,-0.6759395794404915
1246,-259.509949648074
1247,-129.1932537188181
1248,-464.29124032463824
1249,-393.7862202803856
1250,-394.76043516296676
1251,-379.0915996470491
1252,-368.0156292349739
1253,-129.29084158150678
1254,-128.12261358773284
1255,-254.42437345868632
1256,-127.47435544223292
1257,-129.6534856429802
1258,-266.04452333837685
1259,-261.35959186028185
1260,-499.34482986257984
1261,-129.07479519414886
1262,-258.2285005205943
1263,-129.59298414254704
1264,-380.5889301345175
1265,-492.853939578289
1266,-269.5010752372639
1267,-264.2985497578743
1268,-483.80700925677564
1269,-128.5326308294382
1270,-0.6154121642733518
1271,-127.61066321731091
1272,-255.46491431404777
1273,-385.5746985023184
1274,-251.3502182084357
1275,-128.95358232785813
1276,-251.326226949248
1277,-131.29342458157527
1278,-380.95461590918006
1279,-391.47660462522305
1280,-256.74554326740855
1281,-132.88673435824506
1282,-127.53371636283902
1283,-130.17174961002712
1284,-131.0031769351569
1285,-255.64640269038333
1286,-135.1857642830497
1287,-132.9299800382914
1288,-262.0028426566681
1289,-133.04513408099243
1290,-427.49199828695475
1291,-130.3924665680761
1292,-433.0041724408156
1293,-131.34374912605134
1294,-131.40479425542685
1295,-128.52012574331323
1296,-129.28167777847503
1297,-417.11737056302337
1298,-0.8546192156811814
1299,-131.50712790635936
1300,-641.9488440925562
1301,-1.7157360645956872
1302,-130.63318797358664
1303,-383.18442763247276
1304,-253.34827280268095
1305,-130.99579346215026
1306,-421.3086926173828
1307,-128.59253445723573
1308,-0.9339409754440643
1309,-128.91122597973882
1310,-129.9399484751217
1311,-389.85871718198325
1312,-132.41170574370366
1313,-132.3867202573093
1314,-508.4782370610411
1315,-131.09714057190163
1316,-267.97681823855265
1317,-2.616642184215201
1318,-264.980301971969
1319,-268.65298964188486
1320,-260.5875769072339
1321,-468.45518647930214
1322,-130.3591841459425
1323,-255.238041175041
1324,-392.36138541096517
1325,-130.60734994545967
1326,-1.074979309239654
1327,-263.7908194390417
1328,-505.8178948472925
1329,-130.03814981062632
1330,-129.69561794490622
1331,-260.3327575908916
1332,-265.9644727032474
1333,-272.1605049260234
1334,-130.79092528191697
1335,-131.57302174464192
1336,-376.63104882245517
1337,-407.92552599166794
1338,-258.2792340573246
1339,-263.5015471393545
1340,-127.31242296532373
1341,-1.172765853511996
1342,-254.32325393658644
1343,-525.6514064808152
1344,-0.9996241904075203
1345,-259.39390938769134
1346,-261.7300413638462
1347,-253.7537177750176
1348,-129.16344973496706
1349,-133.39195214602492
1350,-127.65435171462448
1351,-283.9632964030184
1352,-129.12081339951283
1353,-130.27000751965238
1354,-262.73180263877856
1355,-262.7948902421947
1356,-424.8996544345827
1357,-129.43113603493788
1358,-130.2373123653754
1359,-258.08882713872964
1360,-129.43394848065958
1361,-130.7129601994333
1362,-254.6192663836885
1363,-391.4226305025657
1364,-263.8051490637605
1365,-424.3837705620194
1366,-388.47100432441334
1367,-390.9644914413137
1368,-126.65367572063782
1369,-0.7001041065560918
1370,-0.734620595993222
1371,-132.10993890795604
1372,-0.660356282554079
1373,-128.3078036997832
1374,-448.9744044365088
1375,-263.84783538710326
1376,-0.9689435175432197
1377,-270.8572055418986
1378,-0.8220772692009829
1379,-130.6201423240285
1380,-266.33444387068147
1381,-276.32388880034006
1382,-257.4479553188767
1383,-0.6614090387662057
1384,-265.7787873561712
1385,-261.9256602529508
1386,-259.5039238074184
1387,-258.7642300156268
1388,-387.64316125211275
1389,-435.17001758979274
1390,-129.86881702074297
1391,-377.84192406794796
1392,-261.2544879854231
1393,-255.809834092547
1394,-471.8347286871685
1395,-133.43598095619924
1396,-250.01431591843811
1397,-413.4716566146025
1398,-256.5626244116274
1399,-129.94012365050378
1400,-382.5714707997212
1401,-130.80438465927514
1402,-128.52255107526946
1403,-129.54118184281756
1404,-437.9509141412899
1405,-127.21785570896188
1406,-261.61707641268845
1407,-454.26397006322867
1408,-0.7828734750503489
1409,-554.4880086865567
1410,-129.66486035839264
1411,-129.8488671480302
1412,-256.66024821661944
1413,-129.81466607970728
1414,-132.33839490013705
1415,-260.9288771864026
1416,-377.6687224958797
1417,-257.6520148776044
1418,-129.63000346921086
1419,-128.1977739374471
1420,-132.51335256086114
1421,-295.2851092423107
1422,-129.19574653743547
1423,-258.7108866115158
1424,-250.25426394457315
1425,-368.36521097590213
1426,-376.31847131306455
1427,-129.49955514323864
1428,-412.17393819966907
1429,-1.2485371467827204
1430,-271.3572890336537
1431,-1.1926319557189327
1432,-378.200302199421
1433,-130.04416587326367
1434,-131.3970753072176
1435,-130.263332072565
1436,-265.2804175328779
1437,-131.29809331645546
1438,-429.92233615561844
1439,-0.952971362451148
1440,-394.91256945059155
1441,-431.5809422804504
1442,-505.3825288823439
1443,-129.07340214348994
1444,-1.3840602059261413
1445,-127.81569488303647
1446,-129.01369229975407
1447,-375.0626028355213
1448,-257.6718581116901
1449,-266.49424115586817
1450,-129.07452197493618
1451,-128.838311108385
1452,-130.83292058036122
1453,-0.8943975549644846
1454,-510.28667279771565
1455,-249.41809261456774
1456,-257.1624844302089
1457,-267.28853355377134
1458,-127.44436309020385
1459,-126.51883103213609
1460,-130.90996273711312
1461,-401.39520926321416
1462,-130.40827871572935
1463,-125.00491233600333
1464,-126.17540799366294
1465,-260.2547418505235
1466,-129.91392520973267
1467,-132.7439630181957
1468,-249.83176905877067
1469,-370.3429814228152
1470,-255.52890725480972
1471,-265.4754816967602
1472,-126.20449718790607
1473,-1.4426183877524812
1474,-129.45977630339488
1475,-255.92467015911478
1476,-129.27114716212344
1477,-389.80702573755326
1478,-380.00746941212265
1479,-455.0883389085797
1480,-130.1906463013452
1481,-393.7143854101742
1482,-1.246230656586091
1483,-478.74115675703797
1484,-251.09672288037558
1485,-1.045307473133377
1486,-0.8590090837666038
1487,-1.5640810464809054
1488,-127.75902076478575
1489,-258.4863075462467
1490,-261.7424038781578
1491,-250.05999324532183
1492,-131.07178503763484
1493,-261.2962980537563
1494,-526.6935497716277
1495,-128.82318342606067
1496,-282.4592970986276
1497,-257.3800918728002
1498,-262.4145544000197
1499,-395.6283415617498
1500,-127.4217741593466
1501,-131.84527968886988
1502,-126.10840301105964
1503,-129.10012388704183
1504,-1.3209584252354734
1505,-128.31323371010254
1506,-244.2470454715064
1507,-420.69318541261026
1508,-124.22013017859942
1509,-125.42751751047535
1510,-542.474880456941
1511,-417.22171089610066
1512,-273.6720637743237
1513,-262.4113644178213
1514,-129.814850631092
1515,-261.29750522299577
1516,-500.0035681353698
1517,-125.17385119402401
1518,-528.607803918872
1519,-130.74227939004103
1520,-132.54897996098714
1521,-132.34953379167456
1522,-130.97472624217514
1523,-258.2116046031008
1524,-381.86761917535637
1525,-397.2212664934681
1526,-2.0995446856265776
1527,-256.30140041479746
1528,-384.0502534136507
1529,-131.83308643120836
1530,-269.39779887126844
1531,-283.4330835367244
1532,-130.86114510000172
1533,-427.80407410016426
1534,-263.82807324889825
1535,-126.47332175038733
1536,-1.7384489624301482
1537,-129.65979502289758
1538,-250.9963533040629
1539,-384.64119400804293
1540,-129.73996943092936
1541,-270.70827927005786
1542,-131.93362590698936
1543,-1.8090650321391215
1544,-263.2029101280712
1545,-131.09666037323774
1546,-251.80249613836125
1547,-409.0377745735321
1548,-0.7225379030036015
1549,-389.0572670476603
1550,-129.88598716773592
1551,-127.38939894104931
1552,-131.29940120338168
1553,-258.9370671006129
1554,-378.52216227367865
1555,-252.69564995300078
1556,-390.7641730351181
1557,-0.9321086898180679
1558,-131.7052451568983
1559,-132.67905036852977
1560,-372.08282842219324
1561,-380.45367769289976
1562,-130.82826099691175
1563,-260.12445817461844
1564,-126.16649170632523
1565,-130.5315837361722
1566,-0.8011759611268471
1567,-269.21341547838506
1568,-495.7891394937683
1569,-289.9145637001761
1570,-395.0119138043638
1571,-125.67828279956818
1572,-129.83355836218448
1573,-263.93959559393306
1574,-126.69984434679989
1575,-129.91368425216436
1576,-0.5054798666200769
1577,-129.20759372012512
1578,-255.4336212296349
1579,-128.66751339118778
1580,-368.0422505587239
1581,-127.98228472349307
1582,-248.51073250590787
1583,-424.5848986342251
1584,-260.9638725148935
1585,-130.53182059116537
1586,-273.93575094512596
1587,-417.257894602173
1588,-127.92810770777862
1589,-0.8288300973063809
1590,-254.4918946104706
1591,-129.48882798368348
1592,-0.9898919104482938
1593,-393.75608483622983
1594,-254.84179989088508
1595,-265.39197011927445
1596,-378.4140877917834
1597,-132.3913829319717
1598,-258.26779341136205
1599,-129.55248215595557
1600,-393.54400451493314
1601,-368.76742241808415
1602,-370.59561506813935
1603,-126.44233133188749
1604,-284.62807616896794
1605,-372.1069719091176
1606,-257.0271283680091
1607,-127.4577830563472
1608,-129.02814423482354
1609,-0.7432063698569393
1610,-256.2638745419199
1611,-294.58199478596526
1612,-271.6996457402153
1613,-264.44850317627316
1614,-127.73053464233466
1615,-131.29388217028952
1616,-130.15456856427747
1617,-270.40744395345473
1618,-128.97474840638546
1619,-478.53542270460883
1620,-447.12887893315053
1621,-128.19236758205528
1622,-130.52649153922758
1623,-126.32804463968607
1624,-127.50459677957586
1625,-130.91634623215273
1626,-252.05141266438287
1627,-132.05060043219896
1628,-129.5519030582098
1629,-384.27772032548063
1630,-130.61419454263245
1631,-260.0958648594855
1632,-404.4997592032494
1633,-253.75177248291652
1634,-134.7150902418382
1635,-254.4877080441027
1636,-249.45510605022093
1637,-0.7533712595551639
1638,-514.0758967660947
1639,-0.9787153055765125
1640,-260.5986560459137
1641,-245.26627834947305
1642,-262.1206511971714
1643,-127.90616020909415
1644,-431.927372953362
1645,-264.8349910444206
1646,-259.62788354334384
1647,-131.08037784158915
1648,-128.19807496288954
1649,-127.76433062361845
1650,-249.4539204038565
1651,-1.391393230969356
1652,-262.07792518637234
1653,-253.51223242561804
1654,-126.31415646300601
1655,-0.8133234066652749
1656,-266.35482862457997
1657,-260.4587836303814
1658,-126.2266867203198
1659,-1.7093806637153357
1660,-272.45147268714067
1661,-0.6560035980995571
1662,-0.765263734729194
1663,-371.0797838824105
1664,-126.62868001393417
1665,-129.17379077682457
1666,-128.51905982016078
1667,-375.6200957716274
1668,-130.12735037127035
1669,-128.72359008199103
1670,-131.28277871646065
1671,-131.10864223890437
1672,-421.7289097834999
1673,-128.7033259445783
1674,-399.11422987354786
1675,-255.7328322516314
1676,-453.19442412702887
1677,-399.83347496974886
1678,-128.3679738395066
1679,-371.3062639977583
1680,-473.54068740484274
1681,-130.04132352296924
1682,-259.79984948593153
1683,-131.9379178001974
1684,-130.3505683849879
1685,-255.05042712171775
1686,-130.00425348870547
1687,-130.4768970510845
1688,-130.12288699710885
1689,-0.8019961870959275
1690,-391.075677094712
1691,-380.0293224212249
1692,-134.5003763308872
1693,-250.19111101799865
1694,-255.95992096027635
1695,-128.351808052456
1696,-129.31965046163523
1697,-130.29906238030372
1698,-131.0841625264494
1699,-1.2870656424969746
1700,-1.3521449530945846
1701,-255.41358342504572
1702,-451.45093939117055
1703,-127.82308548583896
1704,-263.65740722037856
1705,-542.6032787852639
1706,-240.62982712752634
1707,-1.3325260785374327
1708,-1.2134971469096443
1709,-256.0167079801738
1710,-129.22833788570273
1711,-257.26065028258955
1712,-131.80613783803423
1713,-130.2930404899978
1714,-256.94657717563604
1715,-129.4619260724486
1716,-258.2733452703785
1717,-375.224885516548
1718,-127.86243862537204
1719,-376.3679971514047
1720,-130.35112474987335
1721,-128.31254902179097
1722,-379.09531685967795
1723,-0.8058865460212651
1724,-129.60575097030383
1725,-259.6112494745542
1726,-0.8343832235842208
1727,-0.8571768249257244
1728,-129.54459378842404
1729,-131.970966714782
1730,-263.24192955767694
1731,-418.8988084887453
1732,-128.257117261894
1733,-127.64279081648422
1734,-1.5104344550505542
1735,-255.63160146535427
1736,-394.8995046614045
1737,-257.05527394902253
1738,-260.3091404030275
1739,-1.752939404764949
1740,-252.82039713029147
1741,-127.436292292678
1742,-254.99953129793928
1743,-1.9370046379441355
1744,-136.762839544212
1745,-130.98998038269042
1746,-267.0410166688013
1747,-412.60853339711963
1748,-1.2853568122996262
1749,-407.47559354840786
1750,-264.4775022006475
1751,-130.9632003643646
1752,-131.8510910759689
1753,-131.65232823392958
1754,-275.81509426934196
1755,-256.189688634545
1756,-260.67898008994774
1757,-129.48679291076948
1758,-248.06994276798326
1759,-424.82743327981285
1760,-269.3728844151132
1761,-130.7283687643178
1762,-131.96579335464725
1763,-245.93202054968145
1764,-373.1388473849736
1765,-414.6026335959496
1766,-129.2745216825503
1767,-264.82159700664687
1768,-416.23483119963254
1769,-134.28505532257412
1770,-132.75754157694743
1771,-253.80647184207442
1772,-133.19487435482495
1773,-128.6545730196134
1774,-128.07882505797497
1775,-502.6762594982829
1776,-129.4866699937606
1777,-250.55156270426474
1778,-128.7150086669833
1779,-274.79548508028125
1780,-264.6528771000306
1781,-135.7825487605868
1782,-125.38195495001679
1783,-374.21605809417923
1784,-433.5254350114003
1785,-255.99749689943675
1786,-129.27491700233168
1787,-365.27149635695486
1788,-135.1329802580733
1789,-127.07255175889652
1790,-250.80521077581787
1791,-131.06249819620515
1792,-1.0377644785709375
1793,-132.06294623350956
1794,-249.1499291277671
1795,-127.47983290244733
1796,-472.0756523296918
1797,-408.86149263428103
1798,-274.68337352054897
1799,-247.7327594181332
1800,-129.36037416622105
1801,-307.36727405901087
1802,-131.00617066091752
1803,-126.68069576623105
1804,-131.48291530388587
1805,-137.10220679141142
1806,-126.7178341442974
1807,-387.96652447513327
1808,-0.7998654357309843
1809,-132.37561213278016
1810,-127.75784618302896
1811,-254.93462940710165
1812,-129.569599245184
1813,-379.93453907856923
1814,-130.2354317597064
1815,-435.1453766074634
1816,-257.47487583798744
1817,-263.36673468241673
1818,-127.90934474375742
1819,-0.9779949245068754
1820,-125.8332951640907
1821,-524.5416866417374
1822,-128.17953842602745
1823,-1.2402428640101146
1824,-394.7435769900036
1825,-243.52407632855835
1826,-124.82390370342259
1827,-130.5415068749957
1828,-0.6769000304924234
1829,-430.5502666342949
1830,-368.6756105931286
1831,-255.8105173631902
1832,-383.58451885384784
1833,-129.19897217499064
1834,-429.06006382234966
1835,-273.2954662564126
1836,-484.1948857134059
1837,-126.56764579223056
1838,-132.84599324239412
1839,-253.49293196171678
1840,-516.109139442859
1841,-127.73480352026601
1842,-267.72690066575046
1843,-132.47518057203226
1844,-255.49838921603333
1845,-390.51552893648955
1846,-541.3702891583508
1847,-126.35754065678555
1848,-132.3138909433864
1849,-132.72789106606965
1850,-262.9353862067953
1851,-2.1134479958194516
1852,-130.8927009652889
1853,-127.80142898723008
1854,-127.22163377569643
1855,-274.3763726385078
1856,-130.09194139688913
1857,-127.25400374702629
1858,-129.23619267429504
1859,-262.3624995534027
1860,-130.66714039065147
1861,-1.031936285107336
1862,-127.611376863787
1863,-127.43184226855087
1864,-368.2514193818502
1865,-129.44346849529597
1866,-407.3734147436532
1867,-129.8464734089565
1868,-263.9655818992749
1869,-400.38164967211463
1870,-484.67705980251674
1871,-127.83652911271724
1872,-2.854554006448912
1873,-274.1558075481908
1874,-128.7060039049736
1875,-258.824537638747
1876,-257.2272339054782
1877,-256.87001231984567
1878,-127.03372361685066
1879,-133.44848309883108
1880,-266.97794991930607
1881,-304.3104608959002
1882,-128.2044320827207
1883,-266.93935724904117
1884,-1.50540228640298
1885,-131.2259924005236
1886,-245.0104739257321
1887,-1.227114870664269
1888,-262.41498469449067
1889,-392.5261232703345
1890,-403.9044734252364
1891,-267.84559094698466
1892,-132.59747958733269
1893,-128.9510092981445
1894,-125.69762708068522
1895,-451.45955561199986
1896,-371.5647392116168
1897,-380.41799448099204
1898,-268.4075735751735
1899,-129.48116598660485
1900,-399.90696277648925
1901,-128.38529141465494
1902,-1.6457533063517005
1903,-129.574228932125
1904,-399.9843354623497
1905,-126.0885953619141
1906,-254.31733344382886
1907,-410.957441618226
1908,-131.26877182024347
1909,-126.6381447709234
1910,-126.90221803727964
1911,-258.4790848149577
1912,-129.4453793029756
1913,-131.2930146927548
1914,-129.01829906426894
1915,-253.88237271979267
1916,-254.55063341245508
1917,-376.43735867936505
1918,-261.24273282216603
1919,-428.6810485176709
1920,-252.14112555016172
1921,-130.1203613349248
1922,-433.54577503943136
1923,-129.81067790890833
1924,-263.243672652775
1925,-130.10908145447897
1926,-130.29784440707616
1927,-125.92524890647198
1928,-261.410449776487
1929,-372.0944970657694
1930,-267.09860402091454
1931,-498.93821777718864
1932,-127.35406870712828
1933,-129.88979706515596
1934,-280.83011021823364
1935,-379.68484037070556
1936,-274.4583650487732
1937,-1.3677707290035874
1938,-262.0711562990485
1939,-494.80990022678424
1940,-380.12308718478056
1941,-130.57678079183512
1942,-452.5586744954241
1943,-369.9025086656819
1944,-392.5863265881784
1945,-127.01319234704671
1946,-0.7810796302190353
1947,-129.691333449677
1948,-0.8876639793718648
1949,-371.49462697093446
1950,-262.0374590869051
1951,-130.71524189352925
1952,-251.92601811598036
1953,-124.77307893324968
1954,-253.85443132065782
1955,-280.64818324280236
1956,-486.0190408345657
1957,-135.0918115419129
1958,-1.3072800944672414
1959,-126.31245598567048
1960,-473.9645122277428
1961,-469.33175350994225
1962,-257.42137563281847
1963,-0.9761314500577772
1964,-255.94303698259705
1965,-363.7126616713998
1966,-2.219040278295288
1967,-394.99766046249346
1968,-129.81473398456075
1969,-130.3382119926986
1970,-410.8200278606624
1971,-478.55349956852126
1972,-126.22508489611246
1973,-129.93383323560226
1974,-130.07286650920733
1975,-411.4454616888125
1976,-374.0920658005697
1977,-130.81568943791558
1978,-0.7164328350710193
1979,-249.40198941598172
1980,-271.92031210933214
1981,-257.83101445848644
1982,-408.06100817178327
1983,-131.88572413581971
1984,-377.8081942506625
1985,-383.6732009170959
1986,-257.52613865613176
1987,-264.5744017957953
1988,-412.5017087728372
1989,-3.9416207475293676
1990,-241.91985953758913
1991,-255.40565723711597
1992,-125.51836012420625
1993,-253.44980088752516
1994,-126.1336666395553
1995,-126.32082119652134
1996,-129.47169392615402
1997,-128.48536866246286
1998,-127.15211527526468
1999,-132.39403042341712
2000,-126.65851558630095
2001,-131.42630146582573
2002,-129.93351497080704
2003,-408.46023681640077
2004,-128.49840026674096
2005,-128.81743089653062
2006,-127.17401002985967
2007,-376.1323338514324
2008,-127.52118710109782
2009,-130.68489584980773
2010,-259.8312122154619
2011,-131.44183532497544
2012,-259.28449011328854
2013,-129.31462359924805
2014,-1.10745227831165
2015,-1.0771335755715874
2016,-257.52762164539337
2017,-129.50687356773034
2018,-249.7450060085211
2019,-131.29449924464197
2020,-534.8856188447155
2021,-127.09421390147857
2022,-0.7956593008963668
2023,-129.90087309749163
2024,-258.35120695065353
2025,-129.38595012115013
2026,-1.5472517151468617
2027,-522.0456301565574
2028,-258.4748095163111
2029,-385.1999776931541
2030,-260.1406195444717
2031,-130.154921821554
2032,-246.0042401996991
2033,-261.2693221594176
2034,-133.40438055731795
2035,-129.78276253718576
2036,-447.1814116065847
2037,-251.8655748839356
2038,-462.33857821617374
2039,-129.33359397649696
2040,-252.6798411762416
2041,-268.81076369813286
2042,-1.3752091913373303
2043,-128.1236432106877
2044,-129.83782789175066
2045,-1.0999692071654326
2046,-371.01021428226665
2047,-260.97358295761325
2048,-135.6143945887711
2049,-128.53594728607695
2050,-252.14499343929023
2051,-131.9892573519996
2052,-0.822674579908983
2053,-127.62905397625558
2054,-371.44977807819004
2055,-255.0551394136352
2056,-128.60335391259673
2057,-130.80931818284006
2058,-514.9755226414546
2059,-457.7962858517219
2060,-257.83405948988883
2061,-261.13485616040185
2062,-130.87976404315165
2063,-253.3126341213971
2064,-249.09897341792558
2065,-300.2552034860137
2066,-255.5981537888983
2067,-1.0197653563845293
2068,-409.5875960108987
2069,-0.6785113896423882
2070,-259.18786726952163
2071,-130.89400656806407
2072,-253.1840578665241
2073,-129.92932548426558
2074,-129.7129249294046
2075,-261.8422977719545
2076,-128.0816294221302
2077,-385.01147077664524
2078,-0.6670268028865242
2079,-258.32084963682837
2080,-131.97226323328613
2081,-126.43338697563135
2082,-132.50310360158707
2083,-131.6312393550524
2084,-127.95744555559801
2085,-131.24253115738563
2086,-535.599905585398
2087,-0.9662271774962253
2088,-129.36813973430782
2089,-128.49907673235896
2090,-127.52192975599357
2091,-403.70131595977057
2092,-253.06850965877788
2093,-258.4901526546994
2094,-130.03527889776038
2095,-128.85120397438524
2096,-537.4844683885825
2097,-266.80645509968053
2098,-261.0758152603433
2099,-262.0075756728518
2100,-127.51265944857404
2101,-265.53477419229836
2102,-1.2418811165011185
2103,-1.3258211887618623
2104,-258.07013162112935
2105,-128.560599068192
2106,-379.58208234034424
2107,-128.01495989744447
2108,-126.02464363837439
2109,-263.08524296660335
2110,-325.55399235456093
2111,-246.20944975033237
2112,-417.44456276338957
2113,-365.2463342340022
2114,-375.64010520152067
2115,-371.4499203460843
2116,-280.9676139228823
2117,-128.47622070566067
2118,-127.01012250921455
2119,-539.0919599949278
2120,-129.08623156654343
2121,-131.62214270736493
2122,-259.2079604898743
2123,-126.03821928654389
2124,-245.7538248245783
2125,-131.6594721658319
2126,-244.35244901343083
2127,-263.09388222566577
2128,-248.19010694565074
2129,-131.854576736566
2130,-128.7962982088615
2131,-1.0548418647519506
2132,-127.4225466757561
2133,-251.01022559573667
2134,-512.1759027295773
2135,-251.49634077794335
2136,-126.82305494457559
2137,-126.66714350156863
2138,-128.96174620888394
2139,-0.6048421788243162
2140,-376.905071952817
2141,-131.42693102024217
2142,-128.17132434502085
2143,-123.71922437528826
2144,-128.55298427531682
2145,-0.5473017031259334
2146,-131.04903541773606
2147,-263.7373430358958
2148,-130.00356987372427
2149,-412.00152632983156
2150,-261.5028490121189
2151,-262.50250777675
2152,-130.3144635480048
2153,-129.19542183254745
2154,-261.83582275448265
2155,-126.61547163779777
2156,-262.7163630017785
2157,-254.46205533161606
2158,-130.24748809484757
2159,-251.51656537986813
2160,-128.42243973491043
2161,-260.71640093555885
2162,-0.9249958318720967
2163,-261.11893770775464
2164,-126.85766007665993
2165,-262.919261383003
2166,-0.5548984897029767
2167,-123.89640271232535
2168,-267.272905028177
2169,-132.3970132901397
2170,-276.383333126893
2171,-300.9328412006628
2172,-334.2060721793652
2173,-131.08621088995184
2174,-131.898215271251
2175,-126.92199887764336
2176,-130.37949043859726
2177,-474.9976238437693
2178,-381.89389100621395
2179,-0.7713211285003194
2180,-371.48186541647453
2181,-250.6564886952303
2182,-127.73204243394211
2183,-378.85950840283834
2184,-2.174732746044353
2185,-465.80129020171324
2186,-251.0503108343459
2187,-369.11231831741617
2188,-470.7837900042127
2189,-1.1694655317972238
2190,-124.51435852495956
2191,-129.84123344125476
2192,-265.809469395932
2193,-134.22936502382453
2194,-379.088597887275
2195,-499.83841850650504
2196,-270.5743935386515
2197,-262.53098263557547
2198,-257.55723902729494
2199,-404.9007926143336
2200,-367.95813820264414
2201,-388.1029310314152
2202,-130.05284812517402
2203,-130.31457757246278
2204,-128.25166026908275
2205,-129.2900729602508
2206,-515.9682996869582
2207,-389.6443625068209
2208,-132.3118808947142
2209,-253.30891908927836
2210,-126.24113989852135
2211,-130.81087177297624
2212,-128.6231483192991
2213,-131.50696169814054
2214,-251.32086814037353
2215,-343.7597801609324
2216,-1.147983471181954
2217,-430.24505918987245
2218,-0.7801722353339137
2219,-265.0520068331917
2220,-128.8368335653541
2221,-127.15833135310147
2222,-259.33041600449957
2223,-256.3586076725714
2224,-0.5148419661019495
2225,-129.8118924785509
2226,-129.21025906135955
2227,-377.5848955152672
2228,-126.60591168667428
2229,-128.16315372598143
2230,-129.1255466900701
2231,-129.52884316533374
2232,-381.1777484862319
2233,-127.76417119333209
2234,-1.3787325603137173
2235,-488.34213645975825
2236,-375.5013037705922
2237,-129.8396103898116
2238,-255.87442650445746
2239,-407.49049516436213
2240,-240.48346090282558
2241,-387.01677187223703
2242,-0.6056281377903393
2243,-253.1335317653787
2244,-264.40627071683423
2245,-251.20827351055192
2246,-128.68412737444433
2247,-127.49075876353633
2248,-244.71360562685928
2249,-126.44512352740269
2250,-129.51816939165542
2251,-250.34595539549878
2252,-0.6515869097247028
2253,-126.87734657641867
2254,-130.10475935052938
2255,-276.76233546813575
2256,-131.45042726670368
2257,-129.0931800373224
2258,-0.7030036510593276
2259,-406.134059883346
2260,-377.23985985298947
2261,-0.7083081256152641
2262,-131.01104230793996
2263,-383.02490045400583
2264,-253.69404402184819
2265,-129.27385465188263
2266,-130.3400141947405
2267,-0.8579727555184653
2268,-126.88374147764965
2269,-260.36052029784514
2270,-0.6471966775881843
2271,-128.904688016948
2272,-130.14757767988263
2273,-260.2487392750002
2274,-0.5144804706753718
2275,-128.8414613286774
2276,-1.514890738846287
2277,-125.80209854775728
2278,-129.48711837170802
2279,-128.56133016087043
2280,-130.57756627966447
2281,-131.8254023827069
2282,-261.902567564496
2283,-372.33173380344954
2284,-130.53165832491277
2285,-125.93168926224843
2286,-126.39520791095381
2287,-477.4938084232157
2288,-0.5425673490717422
2289,-125.97118690410136
2290,-534.5017299335532
2291,-128.7858664920873
2292,-244.70595501033793
2293,-1.752390374059015
2294,-257.39988388899366
2295,-126.19499526762948
2296,-126.88584366678398
2297,-266.15481812067105
2298,-262.87624501125185
2299,-128.81983312506253
2300,-131.6130884945048
2301,-267.60855887240297
2302,-133.10234072589526
2303,-129.0787790214737
2304,-0.4803252301403547
2305,-0.8009638897420244
2306,-257.08975113002566
2307,-373.782757805129
2308,-0.7281283340589182
2309,-128.9774808279026
2310,-125.33717341306543
2311,-127.98467253494947
2312,-342.96297652272114
2313,-131.1935829059625
2314,-256.1096869131016
2315,-255.64044263479173
2316,-1.559535810889578
2317,-128.19555980045297
2318,-278.95536424575647
2319,-126.92496070185055
2320,-255.14688638444073
2321,-128.25592465640716
2322,-267.6647907039325
2323,-127.4508999041814
2324,-255.08633333429637
2325,-481.79807533910395
2326,-125.36184807503278
2327,-254.69625370485517
2328,-1.1755485648309356
2329,-125.73780205278167
2330,-0.8674933845696513
2331,-254.5960153499189
2332,-390.3391531241902
2333,-128.27724114224478
2334,-378.7331976837717
2335,-255.86680052652625
2336,-127.63716433207011
2337,-258.96320929162516
2338,-126.71820817689562
2339,-372.23741235324127
2340,-128.53853446598063
2341,-240.4772021712779
2342,-131.55906696807403
2343,-270.7677665061027
2344,-382.7287261332807
2345,-252.7436760147397
2346,-130.96645159287044
2347,-133.99516052532488
2348,-130.56410359381078
2349,-130.30692580583568
2350,-134.2776489973954
2351,-127.87861721854281
2352,-384.55123805030905
2353,-259.5053031360544
2354,-364.1146829285446
2355,-0.7137772698668531
2356,-459.2576423957223
2357,-130.6663667127083
2358,-407.32408461201203
2359,-260.7634717948439
2360,-128.37805652608256
2361,-250.3491220717686
2362,-130.9271408209961
2363,-131.7573132052677
2364,-129.77043045109806
2365,-289.1337146894876
2366,-489.3823641865071
2367,-372.62771203752305
2368,-130.67033582597625
2369,-262.08904413273956
2370,-131.08418878170724
2371,-0.987360900855841
2372,-369.21757449534806
2373,-261.0440052448384
2374,-252.40016575506462
2375,-253.78630356748798
2376,-125.3964721957853
2377,-128.78495255646922
2378,-255.01036452159914
2379,-244.96429808157558
2380,-128.48034229099224
2381,-129.04822851868786
2382,-132.3374578611997
2383,-413.12400363911064
2384,-1.3472242344420085
2385,-131.4402674041786
2386,-274.2166373696162
2387,-129.58490909362504
