,scores
217,-11.926709335844963
218,-34.93415808181092
219,-6.834410331061729
220,-22.37510188153696
221,-20.376577284777547
222,-13.59303370826443
223,-13.92249459703515
224,-14.657698933204015
225,-86.16372332579898
226,-11.283322340807567
227,-10.93965610903191
228,-9.913150773007422
229,-65.51595278126378
230,-12.0703340334942
231,-15.547861753471816
232,-13.195327052703743
233,-20.473377886246265
234,-17.401332751581446
235,-15.118047843308497
236,-19.902052349055186
237,-14.40148923528567
238,-11.39671155467754
239,-15.230297861998904
240,-49.41347911380538
241,-9.31504171672277
242,-14.077025989158075
243,-10.468420119019227
244,-7.857100168844067
245,-22.916901856628563
246,-12.757943444806468
247,-16.21367705735937
248,-66.33169390333131
249,-9.275401555538178
250,-17.6007775700651
251,-6.7150181016586705
252,-12.272908469717327
253,-17.62964378167254
254,-11.865569297262777
255,-87.27298161405898
256,-11.424071048104514
257,-17.15484921677349
258,-17.215263188337282
259,-10.752435554740956
260,-9.848183680977048
261,-22.584500529246405
262,-9.494142360468082
263,-10.015921216356876
264,-15.431393354194238
265,-5.324706356395037
266,-18.907077912963306
267,-11.141576192755874
268,-12.496625499757629
269,-15.517416900586955
270,-15.250509338596839
271,-6.927241601405664
272,-18.095936617259557
273,-7.75293350753995
274,-14.362180836981778
275,-23.075028715908527
276,-10.748286621014275
277,-17.679565562756743
278,-22.375081410502393
279,-18.522275243258722
280,-90.71062062606092
281,-18.59947562651088
282,-13.861725614385678
283,-12.462437992549196
284,-9.216591017708184
285,-7.620470679876707
286,-15.418645724958427
287,-18.604670069598903
288,-8.38244072568168
289,-18.02949071017653
290,-15.31472537490788
291,-11.267535599468896
292,-10.21107238286299
293,-73.37668216890967
294,-21.793009162712842
295,-19.629374596146242
296,-24.978453462800626
297,-8.852730268122627
298,-19.21455642629415
299,-12.343108313283576
300,-9.30907258054738
301,-9.511486801500743
302,-18.514012229307863
303,-47.79431756691885
304,-17.25299537996389
305,-9.591650997970875
306,-14.25696189564032
307,-7.941753697585314
308,-9.253782972841837
309,-82.44540337792347
310,-9.973629153336708
311,-6.705128765551995
312,-10.167866370538249
313,-12.237905981004861
314,-19.03850647031454
315,-23.484217681057125
316,-8.491668332049002
317,-13.120055574341983
318,-30.340989543274663
319,-68.77314666578606
320,-16.235860032059872
321,-16.984690644286573
322,-8.325361348964273
323,-6.759329722139364
324,-64.88978311190945
325,-12.309972740537177
326,-11.044001598174367
327,-13.62648237921049
328,-84.57410564552362
329,-8.423796596087517
330,-17.032906887360532
331,-12.339202749168505
332,-10.555603397641958
333,-19.401935402528693
334,-14.241481818804518
335,-8.851492378376424
336,-15.67055843251261
337,-11.804610596091793
338,-25.393071864557136
339,-48.425904548232744
340,-8.457380646449824
341,-10.557915388037761
342,-15.408664786424488
343,-8.235984675671904
344,-9.422804137122503
345,-15.286766693384696
346,-18.296088638401905
347,-119.38090592371944
348,-12.494042897784464
349,-11.580777695472044
350,-10.101281987891223
351,-12.977794726083053
352,-7.706941950781895
353,-12.629312201125547
354,-13.61589275669058
355,-12.74443822209972
356,-10.256966459888343
357,-8.945604239598534
358,-7.3093391295895
359,-79.58192103458127
360,-16.778323585208504
361,-8.470789843197913
362,-7.905104427210365
363,-9.867543310221908
364,-7.512290417007481
365,-9.893178050466501
366,-12.40272694404982
367,-10.238062632285684
368,-82.38741838677853
369,-114.6999203021031
370,-8.872707025443514
371,-10.139018569442753
372,-8.832501828600344
373,-20.8048918090382
374,-10.523582433413715
375,-41.48063397142167
376,-20.2294944587474
377,-9.555900053552664
378,-8.807910828584804
379,-7.300395684783042
380,-10.599618593975283
381,-9.36051501194636
382,-9.045026563517126
383,-9.491394629063084
384,-116.61356715913168
385,-16.472250582681347
386,-11.806772091713427
387,-29.22011324914047
388,-12.360475573455915
389,-13.424243134215471
390,-10.356015394683928
391,-7.081248890068384
392,-7.930290512362495
393,-7.673830859030908
394,-7.9490404929878835
395,-9.39823498068191
396,-26.799428358250605
397,-10.35719546398272
398,-10.77753549357069
399,-8.752954570158694
400,-50.24314165923746
401,-110.14392384622487
402,-8.744126185350119
403,-8.794460520690922
404,-7.751605594957871
405,-131.4291613389534
406,-7.247248486503958
407,-21.795166091491772
408,-7.912586981824286
409,-9.133380615068603
410,-10.709417071067412
411,-85.97799788823107
412,-13.615590908021359
413,-9.719069748430826
414,-123.43117652201782
415,-7.889784819153448
416,-7.421047726900625
417,-10.733440984790521
418,-9.779298871836938
419,-11.297627102131024
420,-8.554008382620914
421,-8.576099778007716
422,-7.453783076018718
423,-18.294697225716586
424,-7.061698870946345
425,-11.754578713338198
426,-15.191763992869614
427,-6.623851972229157
428,-14.22777547181646
429,-8.932025396407893
430,-14.366877398281675
431,-11.166236671694866
432,-9.158878072557973
433,-7.851725772137441
434,-16.277377664075548
435,-47.46703493300207
436,-14.256497468587632
437,-11.108829836075508
438,-12.102661752711983
439,-20.36904467164229
440,-8.129313041940954
441,-9.609642197684698
442,-13.684111755219602
443,-13.836101863553123
444,-9.58560477797501
445,-13.265715608533474
446,-10.05502468980042
447,-8.923236783747871
448,-21.993117989654966
449,-8.545545585645987
450,-12.802485163220519
451,-13.418850918806472
452,-23.095278643398853
453,-110.55254562033275
454,-81.12767609884096
455,-23.26341034544756
456,-9.108791399118182
457,-8.404538093846291
458,-7.909676418233662
459,-8.217799600664527
460,-41.73351419458537
461,-23.84878174013706
462,-12.353747510734946
463,-13.580711046908672
464,-16.4500491795068
465,-10.597296297529713
466,-14.994301446583739
467,-9.65004540507992
468,-8.615163307550677
469,-11.076691860699407
470,-12.50464456352219
471,-12.131074542568994
472,-9.533879326780015
473,-11.527384267286088
474,-14.525105359693988
475,-19.203478983029104
476,-10.381432926760363
477,-14.994718440818911
478,-6.8605537019371985
479,-10.281759651221336
480,-11.026528229666875
481,-11.965444900575406
482,-4.831691787535943
483,-16.432354763427753
484,-13.505277542867391
485,-15.418357107164342
486,-9.93384983484137
487,-124.08605657456454
488,-10.76951946587612
489,-7.191516374804082
490,-10.494888820802174
491,-14.592142531005043
492,-120.09129910099138
493,-14.129424314621211
494,-16.424663257370394
495,-6.02438355091463
496,-12.335846808201323
497,-14.732805383288614
498,-12.86209533867985
499,-7.240948493164657
500,-11.293434213172644
501,-7.479405575682721
502,-9.450401254667593
503,-14.788645133680356
504,-8.65888652863229
505,-102.78569287036619
506,-15.95644080273559
507,-20.711823605032016
508,-18.860647648320228
509,-11.079099197845284
510,-9.484074862304452
511,-9.644966944591449
512,-8.463361837100859
513,-117.50352989791149
514,-8.505394639750946
515,-10.622924523478375
516,-6.588899353622152
517,-14.322463126990318
518,-23.190436251645913
519,-14.223596635377657
520,-10.91089662521395
521,-18.19352450351541
522,-11.107116505216194
523,-14.506761631868159
524,-17.80353772256399
525,-9.23412811004929
526,-118.77833292658377
527,-9.670398431387419
528,-10.796860953617843
529,-5.496692553361878
530,-9.877462466480832
531,-12.17032641304905
532,-8.85360220482697
533,-7.84992837658835
534,-7.2323654561080035
535,-13.836249803281076
536,-10.469760753052935
537,-9.698035767469552
538,-10.238305748237917
539,-10.233068925289437
540,-7.31605671873999
541,-9.055400125755618
542,-7.859568105004105
543,-5.681771855215852
544,-24.11558236817581
545,-9.245666069854673
546,-9.954965105876944
547,-8.521732846771684
548,-8.0727486256926
549,-10.195834989642107
550,-12.510561287372685
551,-6.939053917165224
552,-13.971073134462658
553,-8.347595838834842
554,-10.142947831957917
555,-3.4670728500013537
556,-8.552258464679742
557,-9.017823127835989
558,-11.418670347608002
559,-15.455920598904912
560,-9.166139089236033
561,-16.920092150386424
562,-7.560934101316456
563,-9.41165024421799
564,-8.491753527996439
565,-10.8731954392232
566,-20.429573878610512
567,-12.458486644059422
568,-19.656864405696595
569,-17.18439267304912
570,-9.606935712685809
571,-9.026568744072069
572,-3.5705250967747175
573,-7.9401834006290875
574,-14.059930576170482
575,-11.142555126364652
576,-13.17267140064202
577,-13.49875917966974
578,-10.145405399700007
579,-26.120155811487397
580,-15.221809735583765
581,-9.233374549331144
582,-8.312503893159487
583,-35.07748833107452
584,-10.473260105871281
585,-10.011487578175343
586,-15.177016650140908
587,-8.693522475431983
588,-24.07555601778378
589,-8.549424358361087
590,-9.110185273566593
591,-8.98819516807546
592,-19.34078416612496
593,-20.719708897244804
594,-7.930137449257075
595,-8.123861591428518
596,-7.8486147212460615
597,-13.434577336061743
598,-8.369527888417865
599,-8.220367679686596
600,-11.506639809187503
601,-10.080142058194305
602,-8.794228238542875
603,-9.091553653017932
604,-15.11908992282115
605,-16.644504565327736
606,-18.389291840837647
607,-6.722036963347966
608,-14.789773716764522
609,-9.276818158386275
610,-13.311789709447574
611,-9.242726040268941
612,-11.322059448713436
613,-16.566008700468892
614,-12.09368822877544
615,-13.02142329390223
616,-12.62661499132402
617,-13.636795656198638
618,-7.418954785434531
619,-14.310024799437567
620,-12.957236845140033
621,-7.895398630153387
622,-8.584191329217827
623,-9.341858555017035
624,-15.076145349920418
625,-21.49265977455489
626,-15.150052648607018
627,-16.44396034607788
628,-12.054351025133085
629,-10.459146495578189
630,-9.464203217335662
631,-19.48778332630296
632,-14.375205602309975
633,-4.736443379068129
634,-7.965656254925453
635,-15.669172123816486
636,-8.075016701312734
637,-21.345237305826807
638,-8.01751146050232
639,-7.756585148289802
640,-15.790870353689423
641,-5.3809527423804
642,-18.064134199817975
643,-18.37064753112197
644,-16.491777177743618
645,-9.038505086957164
646,-8.237090239310637
647,-7.724780733807014
648,-7.378325820152339
649,-16.08148044112387
650,-11.198967923124632
651,-9.832544717819738
652,-20.805617154827964
653,-8.33985248505759
654,-10.236281907257313
655,-7.400484021851174
656,-8.829030702722566
657,-8.571801230967662
658,-12.590998419133324
659,-10.570268382720645
660,-6.329463053144512
661,-9.51494059012706
662,-10.293212074151263
663,-10.710351236010593
664,-19.848168218052017
665,-22.50757083917471
666,-16.764238830889887
667,-9.816687336272869
668,-8.815066249818855
669,-6.355716264817863
670,-16.541582135361317
671,-9.746876143990708
672,-7.639538044877351
673,-8.978721114502601
674,-13.725934801798935
675,-5.882708881785471
676,-9.234915672972802
677,-17.526554688606414
678,-8.088745515632754
679,-22.96597799010698
680,-9.19061189989373
681,-19.801365254078675
682,-8.30729334139141
683,-28.62101856728954
684,-13.067206791117787
685,-8.822433050729336
686,-21.394169698818278
687,-7.075215006766218
688,-10.02709937371003
689,-8.033337845758226
690,-9.05664098520701
691,-6.016272562856472
692,-13.273215919521947
693,-17.535359582630296
694,-10.380654088854168
695,-8.09539925788343
696,-16.107601241098713
697,-7.375351474150393
698,-5.021913600674521
699,-7.595327745462459
700,-8.727707077837234
701,-18.6609766764945
702,-11.585170360215626
703,-12.641436035315198
704,-8.610481395615883
705,-9.234647820513073
706,-7.5728651020216455
707,-10.857610693144922
708,-9.538397016022977
709,-9.567005578099439
710,-7.409534652002777
711,-10.394482985821243
712,-12.84462261378517
713,-7.1195046466868375
714,-14.999061053665363
715,-12.658900159683702
716,-10.535881982993958
717,-8.762984314113858
718,-35.72025916249555
719,-14.52293898895445
720,-8.292876517672092
721,-10.981326265965277
722,-8.13577320665059
723,-7.50444505287024
724,-9.970841880088669
725,-12.192219842214755
726,-8.02850241807786
727,-14.207062962713962
728,-16.70594838886274
729,-7.265750070645166
730,-15.521975986241054
731,-8.663035488352177
732,-9.255515867557998
733,-13.73444549000077
734,-6.561600048241513
735,-18.988850483868898
736,-9.702078741910558
737,-14.225137147352097
738,-7.0865065111983565
739,-18.111428966453925
740,-9.334236396792033
741,-8.305293993224698
742,-14.464295039590448
743,-7.223513182582957
744,-11.817299120002117
745,-17.793341427177815
746,-13.51372993876102
747,-10.168798664812622
748,-9.926795161952574
749,-7.663668133401623
750,-10.024108923727024
751,-11.835720428245759
752,-14.555302053634078
753,-7.926770632966107
754,-8.090627728093414
755,-23.886924934163687
756,-15.210603725746896
757,-10.135474474546191
758,-11.813968305843572
759,-8.236147631712257
760,-9.63422438126492
761,-4.92117723297017
762,-6.674339274895069
763,-14.725604224284492
764,-11.11251253257754
765,-8.293244620895635
766,-8.384732523203514
767,-9.672820052828639
768,-10.221469344239678
769,-8.393332427997764
770,-11.419296858062967
771,-8.631521612885097
772,-16.23523586490564
773,-8.122521571136392
774,-17.365372396614397
775,-7.480208240883427
776,-15.988777519522234
777,-15.557029494222876
778,-7.999254467783497
779,-7.551167241333057
780,-14.595354278640206
781,-12.553266819337383
782,-12.051709010446443
783,-8.885513698022194
784,-8.34916524432848
785,-22.321394805648684
786,-7.514411791538196
787,-15.174832048799221
788,-14.032339254383619
789,-7.3026785008273984
790,-9.609806412429862
791,-9.128406738457578
792,-10.632916317860284
793,-6.639237315434339
794,-8.878647153397406
795,-8.515975698175536
796,-13.25017557004405
797,-9.605116887268919
798,-12.637220714876428
799,-9.482779112813992
800,-12.727047662238283
801,-6.958131909638643
802,-6.855739796522386
803,-9.439748902933674
804,-7.734557076863942
805,-9.227028053758668
806,-9.10524646023785
807,-11.908786522521325
808,-7.290395723111928
809,-9.84572180757237
810,-13.267914546646177
811,-11.052979927822955
812,-10.915284639389567
813,-8.723399309199305
814,-13.83573603741514
815,-9.16415006905856
816,-9.677497784557438
817,-9.790890824130424
818,-7.019089952727157
819,-12.69717360810749
820,-14.331621743254367
821,-6.992603935311235
822,-18.20292397978529
823,-10.520562669669587
824,-8.85551555100394
825,-7.135783875435588
826,-10.768193781390167
827,-6.197172612747175
828,-7.039122603930536
829,-9.930729686000694
830,-7.708897851793716
831,-7.314818382504705
832,-5.038427063896631
833,-6.899106326752034
834,-10.754951000789179
835,-13.935690926810727
836,-5.072095546785742
837,-9.010007161196938
838,-18.28905990164043
839,-8.147942449456702
840,-5.204162248946726
841,-10.255085563310118
842,-6.465344143986702
843,-8.591057482192292
844,-8.0494344623629
845,-6.335645908196764
846,-7.141634660578647
847,-10.624925672410049
848,-11.526283694695055
849,-5.576314630220336
850,-6.923183476712554
851,-7.8327237114788355
852,-4.980792355071136
853,-16.522570025717215
854,-8.059862668260312
855,-26.422397706410546
856,-4.148241873055697
857,-6.8180859695114195
858,-40.500477141490826
859,-9.771553684077535
860,-7.711361137806749
861,-8.355159544905645
862,-8.511944440864024
863,-6.389555559118589
864,-7.0278572303131215
865,-5.587915766118715
866,-5.891005298143874
867,-13.113539476157476
868,-10.742163557806363
869,-13.31396497712036
870,-11.64282088098054
871,-10.354151186690975
872,-6.555733575690536
873,-6.302876824258516
874,-11.939904207213466
875,-9.625431968138857
876,-9.778071503277866
877,-6.838754501257093
878,-7.128736775949597
879,-9.107835033958157
880,-10.152364644953359
881,-5.480067302367342
882,-6.238983662222823
883,-14.069185858582454
884,-12.349444322659327
885,-2.5776336986143176
886,-6.983952155564603
887,-9.073314757250246
888,-6.8330771916595605
889,-10.131892738999174
890,-8.107247185825063
891,-10.112189938194428
892,-9.450752882321058
893,-6.675120909914376
894,-6.353105578430619
895,-6.881431731635082
896,-10.523083487575253
897,-12.708169016338886
898,-14.967966832417993
899,-10.30803989578659
900,-8.68758642876645
901,-9.014267744493978
902,-9.095337043385335
903,-8.402265562611944
904,-13.598806949593747
905,-7.295023635687311
906,-6.910813806698969
907,-7.8264490763340175
908,-5.7125197949688875
909,-1.4633546477848056
910,-8.97478396321771
911,-4.859016884787629
912,-6.1400146205723285
913,-6.7125754690002655
914,-8.514997111894807
915,-7.792230919480322
916,-5.798342616182439
917,-12.72357767525688
918,-9.966369744400186
919,-9.647886179854476
920,-7.109385896563536
921,-4.309800274529804
922,-9.62918856800782
923,-5.547180982057006
924,-11.951874264047792
925,-6.410130986280116
926,-3.289616996013251
927,-12.546316087671869
928,-7.629062617523596
929,-12.004987896900625
930,-6.984490237079561
931,0.4135261695633301
932,-10.051356657862039
933,-11.138324010252957
934,-6.568805160665265
935,-6.664168380631132
936,-6.50054021118954
937,-6.575274468611927
938,-11.675741039929916
939,-5.984915543021014
940,-7.737056435678151
941,0.42591707746373664
942,-6.998621334832161
943,-1.5599613607848657
944,-10.675680311265713
945,-13.338218096344422
946,-4.612094214141986
947,-10.973460769947616
948,-9.275538070005057
949,-11.152393454907465
950,-7.379216338298591
951,-2.6938049999133984
952,-5.717364759395522
953,-4.727454118415713
954,-3.807748293846224
955,-7.439560480722537
956,-1.0933971291103712
957,-21.07708235242218
958,-5.406388422693437
959,-7.54090102180094
960,-10.344901266183705
961,-12.813492978605755
962,-8.90207031814878
963,-8.632229485900456
964,-7.638643075285481
965,-17.45693773814166
966,-14.143120450375598
967,-5.239524236135186
968,-13.930722448486835
969,-5.637924157605816
970,-7.317996796480689
971,-19.119879874033856
972,-7.895208271875979
973,-4.673666871145367
974,-5.259030501875404
975,-7.531458633953081
976,-6.00506397827032
977,-6.129780687497311
978,-7.095035122952118
979,-17.529798445258294
980,-3.021585288971667
981,-2.5326049537174455
982,-8.129230496528244
983,-6.573966049574943
984,-10.22911231424162
985,-2.584413374530147
986,-4.918619763910149
987,-17.29782152843475
988,-7.440484585775063
989,-11.86102087742773
990,-7.457294825544583
991,-8.523349745210883
992,-24.596488283868254
993,-14.783344978731744
994,-9.8636077592851
995,-8.331833982056628
996,-3.5935842797818283
997,-4.985380869415273
998,-14.615885702952431
999,-8.969682997961842
1000,-13.953195131302497
1001,-9.897521604002142
1002,-12.63429415142598
1003,-10.236966056138899
1004,-8.152021594053753
1005,-14.42245132470193
1006,-0.8993096136562522
1007,-17.644184588176504
1008,-14.793960079817097
1009,-2.2239042264235533
1010,-8.749347381183876
1011,-8.854091523690151
1012,-5.334775994254276
1013,-4.238664055954047
1014,-8.109783748019485
1015,-17.465937231415264
1016,-7.198178833288449
1017,-9.360838592318185
1018,-19.785437624727066
1019,-4.83359260061073
1020,-25.85410060104355
1021,-31.239118190445
1022,-7.797291490490235
1023,-1.094439539324497
1024,-14.080337320345766
1025,-5.681895576156053
1026,-13.990561013308042
1027,-14.044837777372448
1028,-5.590362933883443
1029,-7.5041515382590385
1030,-11.626633081047487
1031,-10.721792098336545
1032,-14.581234138596184
1033,-2.9253961481259494
1034,-10.11071865927987
1035,-6.131614962526908
1036,-7.057803967605035
1037,-10.83432201335269
1038,-7.155189542340114
1039,-11.062546726451565
1040,-8.15186367512991
1041,-6.0727302120334175
1042,-5.607209483452763
1043,-6.20242211430706
1044,-15.028118712536374
1045,-5.465475034722439
1046,-5.802513499432558
1047,-6.935284312676638
1048,-5.108133940345299
1049,-18.64220909415371
1050,-4.604127959058307
1051,-10.614854389712214
1052,-1.7264837224396539
1053,-2.578157307200752
1054,-8.371701346967994
1055,-2.9135068942264954
1056,-10.952588915342464
1057,-0.11162445586360892
1058,-1.7024077335875514
1059,-7.85359318527145
1060,-9.470167437127477
1061,-6.8765842212966355
1062,-8.04022043403921
1063,-8.308298873752356
1064,-7.4747951691517
1065,-8.614341310165823
1066,-7.327379496662567
1067,-7.399671148409446
1068,-5.629285142164678
1069,-9.39388989051059
1070,-3.5632551348550834
1071,-15.469668512882661
1072,-6.880745283511159
1073,-8.826692517430214
1074,-6.158225019910064
1075,-7.029562187271814
1076,-6.121047750903291
1077,-11.170476717141144
1078,-8.628329796902838
1079,-2.730692499275632
1080,-0.40307916103427877
1081,-28.298991576207808
1082,-1.1028419261972122
1083,-6.809489292230456
1084,-8.956831974676504
1085,-7.804057002237685
1086,-8.362538754597306
1087,-8.087448215467237
1088,-4.996844661408412
1089,-4.5078793484028425
1090,-6.38149219597193
1091,-1.640043389252078
1092,-5.681644745857764
1093,-8.930436829961215
1094,-3.683620013881473
1095,-4.9964808267075576
1096,-5.948956791735564
1097,-4.613679740295433
1098,-8.46405103328328
1099,-8.810390938828391
1100,1.1592049625615268
1101,-33.27522412356609
1102,-6.625853800139704
1103,-7.121976440497364
1104,-15.06788719222694
1105,-10.527732262369245
1106,-15.20386167233438
1107,-3.2424003924025815
1108,-27.92489631795449
1109,-10.828750546503816
1110,-10.48136548768419
1111,-7.642294373321655
1112,-5.077563630418854
1113,-2.9560391307417344
1114,-4.92744699875141
1115,-7.545556571037197
1116,-2.290540364462886
1117,-0.7688278809009753
1118,-8.470570208934442
1119,-3.9250031986056495
1120,-4.623505716144418
1121,-5.028646936142817
1122,-3.2270909314230054
1123,-5.126464759951458
1124,-2.8404525528059623
1125,-8.48687879524504
1126,-4.2941172388040805
1127,-5.899138834256679
1128,-8.839419077834112
1129,-3.478253984081869
1130,-5.271440683305264
1131,-1.611001339365419
1132,-13.702802536591886
1133,-11.784851134952154
1134,-4.197433291620262
1135,-5.8613844575391445
1136,-3.7653311876878117
1137,-8.058125962978227
1138,-8.569274045993263
1139,-1.5842939078205607
1140,-5.454986068088561
1141,-9.466743545806036
1142,-5.199254203780863
1143,-5.827697244150564
1144,-5.090647701331723
1145,-4.518008615793663
1146,0.09747878593703097
1147,-2.7769341696295884
1148,-0.23473693165742204
1149,-7.078782743015017
1150,-2.456864813586697
1151,-6.689398855285102
1152,-9.215702625202018
1153,-4.947386478266366
1154,-10.451873529149207
1155,-4.725856124672417
1156,-5.003814145582419
1157,-2.1978518520295616
1158,-16.64917483702674
1159,-12.65752745341075
1160,-8.729135383754347
1161,-14.827767474928864
1162,-12.083764585112531
1163,2.614885886782783
1164,-8.05912927779059
1165,-3.7975262581842664
1166,-6.860217677609997
1167,-1.0611957768729592
1168,-3.879352929731834
1169,-4.425537388270722
1170,-8.482753072609507
1171,-9.274462313447765
1172,-8.183852931026372
1173,-9.703271211907893
1174,-11.85543985280456
1175,-24.345429481136303
1176,-12.878189124565573
1177,-4.7446290442807015
1178,-1.1987643007362898
1179,-6.783811504603055
1180,-6.23645642332298
1181,-4.654349124605458
1182,-3.252401572832218
1183,-0.5211793118746316
1184,-2.295762774878494
1185,-2.441152223090951
1186,-7.37584893180678
1187,-2.0225060787182336
1188,-10.514181699698792
1189,-2.3824533088461797
1190,-3.693056715195376
1191,-15.645635592192413
1192,-8.849963306117179
1193,-8.358765955868492
1194,-32.104168670134
1195,-7.418493900060032
1196,-7.699656054144725
1197,-8.201252579397208
1198,0.38686605665087614
1199,-7.963676369753358
1200,-88.71360972756945
1201,-3.016993231285363
1202,-4.904556721754372
1203,-9.73211330200111
1204,-2.0618007651132864
1205,-7.534947746574879
1206,-3.948536942789947
1207,-3.5246131678484334
1208,-6.531887009192876
1209,-2.9407989267061163
1210,-11.568916070466237
1211,-1.6849539464867371
1212,-5.580305249369391
1213,-2.674012556322542
1214,-38.03958309949252
1215,-10.588539116557067
1216,-1.50883837682816
1217,-6.276604095948862
1218,-7.020875622365004
1219,-2.6398684119346227
1220,-3.7772260037927596
1221,-19.007011578702688
1222,-22.282822715014824
1223,-32.89394290384713
1224,-16.937899004004272
1225,-8.988008954117694
1226,-9.15308982646217
1227,-2.9246141126596683
1228,-0.6959022289502097
1229,-0.9275935143524179
1230,-6.675289735856778
1231,-4.14823929656545
1232,-2.293056899946179
1233,-1.9696251816215595
1234,-2.4022545347623554
1235,-7.379981923144311
1236,-31.492088342102253
1237,-17.90949773772992
1238,-4.420924449759223
1239,-16.524547546163205
1240,2.143173788156978
1241,-5.434341773426161
