,scores
828,-35.10163740184856
829,-22.27397244229344
830,227.17918250679426
831,241.83459127540735
832,203.27386137426174
833,87.04973682897955
834,119.65268915406767
835,54.53738247624879
836,140.0850663453598
837,219.8539516629279
838,5.89366270779549
839,157.66810401586608
840,178.91295189428922
841,169.28722382188081
842,208.31682656150048
843,208.1605384509504
844,51.76236648637853
845,170.22447857300773
846,93.97407728537016
847,-65.85323969407183
848,213.82684984562718
849,213.2090192185238
850,-19.324150552526987
851,207.43604357473498
852,190.9825430368722
853,217.90516842493167
854,185.75273939714756
855,-9.273217098325915
856,58.53058205584753
857,157.24561690758816
858,90.06272606684335
859,181.72400095341146
860,175.2637016253326
861,137.16682482144068
862,69.68497619143008
863,225.5810741601679
864,216.79844340202277
865,179.13953166936966
866,146.88161278974985
867,105.16613116339016
868,206.64011568295123
869,68.56135854016449
870,184.44876490050666
871,207.48937798965363
872,98.05845974301839
873,226.97994074294098
874,194.66863573157403
875,198.72923450140655
876,92.8082275655816
877,-74.51633743340463
878,79.28768303717558
879,75.01237377866094
880,194.46049231047903
881,219.10217884126857
882,56.73933374254724
883,77.03071992279179
884,81.98316289322526
885,149.65411414487883
886,146.69444866869796
887,222.8267705954616
888,94.34764885919368
889,164.41802904697653
890,46.398888166817194
891,-7.803582120295758
892,192.77203017349044
893,51.52399634767973
894,-63.29884009845096
895,240.3464138595404
896,193.47668454372482
897,215.1082298279599
898,-11.786075055537168
899,145.92321440825404
900,-1.1594575798621491
901,114.13598051866889
902,101.78838850418661
903,134.8213721459377
904,90.89014965684639
905,163.11487235379488
906,134.68980403222199
907,114.9770356220975
908,117.72165792246702
909,-78.37493485219366
910,107.27072880576125
911,217.74169385401225
912,126.1586386975856
913,100.44614392996337
914,92.76208290455665
915,-75.98460384785585
916,77.71713515564144
917,85.70077859034222
918,67.3185942898981
919,-75.16915881076287
920,61.07829234565745
921,76.12276581707188
922,192.4368196101667
923,155.51518968067842
924,108.58925085916107
925,52.27075391732991
926,-69.5005093482916
927,64.67653657215047
928,-70.82631739010786
929,159.35142222833144
930,41.19370445121524
931,-54.296873634895455
932,179.56666473958637
933,32.245924367711936
934,-36.401625711552825
935,-8.568492939640123
936,-33.083010957637946
937,-6.039589719552215
938,-2.835281112209262
939,64.37231953352277
940,195.14010331595418
941,-150.20058996021186
942,-82.39846873465699
943,81.20095286080874
944,-134.13441421168469
945,204.3044616909387
946,98.80385434989326
947,202.8394951899636
948,152.61402146011474
949,53.479365800440505
950,163.6607836304437
951,160.32733177015845
952,45.12444590404227
953,198.8364650878467
954,82.47984927382255
955,103.07864382178329
956,123.85746643535936
957,164.6111363600331
958,73.15134316978573
959,83.13495043318854
960,-29.7885893767301
961,196.8547499737315
962,76.12743543825692
963,127.83426330550805
964,40.95310105659689
965,225.60498759924639
966,192.6768548585877
967,200.1018064828558
968,104.59410457863144
969,185.24754469611514
970,46.74659287914229
971,-26.939755876173972
972,115.15572260816442
973,-3.3968782870860057
974,36.37410859902269
975,-48.148039719461295
976,9.12436287967248
977,35.001647262806785
978,108.80736601755247
979,198.91749849883078
980,11.880594525931114
981,-130.3064766858506
982,-65.47576675242891
983,155.9573108970587
984,-69.51400507843118
985,106.08270393696677
986,114.34737832057533
987,40.26332361160274
988,256.77775740209086
989,37.192954645347434
990,54.310017296322634
991,-47.36071871354432
992,54.02859774875337
993,-82.0705839682543
994,-91.12668807229441
995,-42.9928861795961
996,-64.57919761249185
997,-45.28132790993064
998,228.40897299969643
999,59.27878777652612
1000,243.567245080426
1001,-59.20341220730347
1002,-84.35367623681493
1003,45.654066881960816
1004,31.75114824362634
1005,76.34234963937955
1006,241.51902080781613
1007,-83.01383630687549
1008,252.11831729918416
1009,23.18268488727224
1010,252.42490284498783
1011,6.710983591624713
1012,228.6113552347589
1013,117.25786329864849
1014,206.63857605483645
1015,-65.52826119758181
1016,-33.193020839270574
1017,-23.41121456185074
1018,116.00553020781183
1019,168.57536914255456
1020,-62.27591240331478
1021,234.28635452045654
1022,201.53945958659958
1023,59.60916334876844
1024,106.9408114514888
1025,-17.258641641504752
1026,102.89309558808998
1027,89.58987689391293
1028,-382.4254154248798
1029,256.1301254450581
1030,-21.47527521068632
1031,195.77578264158268
1032,119.90856123636013
1033,115.07339300012818
1034,-18.686323901762606
1035,213.20073767022228
1036,118.40029277764461
1037,103.17650587026749
1038,120.13881623156999
1039,80.69376210431491
1040,108.64829953621017
1041,213.0755909417067
1042,0.5979517471280218
1043,-11.573579077466505
1044,-26.544760723368782
1045,179.4119156470132
1046,112.38947066856078
1047,152.55684460838063
1048,66.61748623316663
1049,131.9905405126951
1050,-4.701449574678833
1051,5.867322100122536
1052,173.58454478318004
1053,219.72934001600248
1054,188.55840867748378
1055,110.52609847306965
1056,125.96986403653449
1057,38.64803537999688
1058,120.61553009780945
1059,156.01016232587708
1060,112.73594009407617
1061,190.82009587848643
1062,88.09949087135783
1063,99.26766292214882
1064,190.29320398383396
1065,62.892835673307786
1066,-32.54090374505424
1067,105.0638600119043
1068,66.72156132768303
1069,110.89846279676307
1070,71.59926174053162
1071,103.12811328598553
1072,117.15765428523693
1073,203.25111401124192
1074,199.12126518408178
1075,-58.26931760124462
1076,222.73879430518232
1077,-28.629417171241386
1078,-41.57801455177924
1079,93.63512923212608
1080,210.1232719969728
1081,107.71809389644365
1082,144.21663248823035
1083,-107.49947687686365
1084,83.95981798917704
1085,122.81715520326071
1086,134.2913118631584
1087,122.8697967768134
1088,78.16980986256578
1089,222.84553669895683
1090,-59.34272201555918
1091,83.99606631776572
1092,88.96913502175424
1093,169.95227032448147
1094,89.26905709019914
1095,-144.1781047139897
1096,225.65834949449365
1097,-13.422568426619321
1098,-155.91109966756164
1099,240.6852529526712
1100,124.39938147487766
1101,159.5764581282576
1102,21.512132430609284
1103,134.22006152154262
1104,192.33410446269065
1105,-32.907640777856045
1106,-315.9989093898656
1107,87.99400635953992
1108,127.63010076230572
1109,93.15135143331136
1110,190.54084782685794
1111,110.5144074761202
1112,-36.64638749033317
1113,67.53517492891123
1114,85.03297408313296
1115,79.12324274033037
1116,126.66106569899999
1117,84.67500616686036
1118,12.503964594082136
1119,-76.1889139001704
1120,4.245654554886605
1121,129.70996582376657
1122,79.92987814010189
1123,87.5507366622454
1124,72.15001364988667
1125,-7.114595892256636
1126,189.26214605021636
1127,54.958750686786814
1128,21.534272023953896
1129,188.16799450503882
1130,200.50612922385113
1131,123.41378121585102
1132,64.63557229677619
1133,99.20965697572176
1134,168.65940692523628
1135,65.43223170651487
1136,106.6276341090811
1137,162.61141992479864
1138,-12.145276847004823
1139,147.89651136363952
1140,-25.73439825023806
1141,172.09694688988807
1142,237.36871486703092
1143,54.107659400274365
1144,240.34901901972208
1145,244.46095333708382
1146,74.28359674571855
1147,203.95568622119606
1148,235.75587852317625
1149,107.08939161412306
1150,-10.958718416730875
1151,-11.058551282236252
1152,166.51073029808262
1153,224.0611036039958
1154,-0.888759098017033
1155,185.18766496562318
1156,223.94289759599872
1157,119.75004700117051
1158,255.19677329496668
1159,233.41372880789157
1160,215.99147806612626
1161,50.221666734226936
1162,234.90882014069282
1163,103.08405550121482
1164,202.62532754130763
1165,-23.873030283224068
1166,99.75009847919624
1167,217.948758537105
1168,210.5363972732663
1169,-15.35117237964512
1170,185.24905805334907
1171,208.95718437929332
1172,106.54368217460492
1173,57.29822788406372
1174,116.12882959138375
1175,72.57270496879762
1176,175.55407788647122
1177,82.36229452318906
1178,174.07317458759815
1179,182.07076097556623
1180,167.2629249411874
1181,214.4597759491125
1182,192.04802314549676
1183,247.03098140940773
1184,29.94030152837508
1185,191.24690800681893
1186,240.16619626638067
1187,260.1367652389324
1188,224.9353386088375
1189,221.90170031848777
1190,211.05892895679483
1191,-25.856726201631474
1192,116.80224973428834
1193,97.24222524087526
1194,163.679235417265
1195,195.8771672480512
1196,63.61150532916016
1197,-63.12627529978812
1198,8.502489656498852
1199,31.180650813532196
1200,216.32851464815207
1201,210.53001069467362
1202,190.78563002589996
1203,226.49927675330127
1204,83.78996616012924
1205,149.62899848855886
1206,214.5147967558404
1207,218.57543106518776
1208,237.09065020377764
1209,259.3474540650344
1210,199.42800206177088
1211,233.44548144991356
1212,245.2514288971413
1213,30.45988896277518
1214,250.78891343107276
1215,52.935128687259564
1216,229.07665254400894
1217,121.3323143076066
1218,150.53076661858097
1219,-78.26703457123176
1220,249.9096370745687
1221,150.26579050316593
1222,-66.04125150260245
1223,205.96983603984432
1224,120.09539826054478
1225,230.79726263800003
1226,14.50379509598099
1227,146.65010137782718
1228,148.0345012885532
1229,119.17722576978542
1230,-58.807714931951324
1231,224.31927013492546
1232,56.21465742978645
1233,136.60325265697634
1234,224.57696094108746
1235,206.29394201137436
1236,124.20563849149285
1237,244.2122316582723
1238,-20.351821547435634
1239,-57.823747735448805
1240,-51.415834506097575
1241,-42.072988918775884
1242,-19.896782447648206
1243,24.639022259204868
1244,206.54157412340896
1245,196.1511225352777
1246,105.57715431098795
1247,179.49603210758198
1248,-146.3039238051957
1249,12.363596658552524
1250,204.68847268572904
1251,71.84262875761493
1252,232.07366581164442
1253,82.23401821290236
1254,65.91713106676083
1255,76.93191976301215
1256,87.24606121382207
1257,158.54591225137253
1258,240.42891508471251
1259,73.54899639208672
1260,222.6219129701716
1261,-47.89990577448633
1262,156.88973914444648
1263,217.66486306650006
1264,74.61820926774483
1265,179.33167388340058
1266,-61.18669566662391
1267,-91.31849578142682
1268,-158.6433037582228
1269,81.14390339752686
